Net_YY,Customer,Solid,Stript,Check,1W_Match,2W_Match,LS,Plan_Cut_Qty,Repeat_x,Repeat_y,Avgÿ_Neck_Size,Double_Cuff,Marker_width,Dress,Sport
1.329596043,CT,1,0,0,0,1,1,3090,0,0,31.0,0,60.5,1.000,0.000
1.303505262,CT,1,0,0,0,1,1,126,0,0,30.5,0,60.8,1.000,0.000
1.330598752,CT,1,0,0,0,1,1,270,0,0,30.2,0,60.8,1.000,0.000
1.26519227,CT,1,0,0,0,1,1,3666,0,0,30.2,0,60.4,1.000,0.000
1.572743098,CT,0,1,0,0,1,1,144,0,0.173999995,31.6,0,58.0,1.000,0.000
1.550373872,CT,0,1,0,0,1,1,156,0,0.178000003,31.6,0,58.5,1.000,0.000
1.474523862,CT,0,1,0,0,1,1,542,0,0.178000003,31.4,0,58.4,1.000,0.000
1.508295377,CT,1,0,0,0,1,1,242,0,0,31.8,0,57.5,1.000,0.000
1.533835411,CT,1,0,0,0,1,1,156,0,0,31.7,0,57.0,1.000,0.000
1.479736646,CT,1,0,0,0,1,1,250,0,0,31.5,0,58.0,1.000,0.000
1.527860165,CT,1,0,0,0,1,1,256,0,0,31.7,0,57.3,1.000,0.000
1.528740406,CT,1,0,0,0,1,1,273,0,0,31.8,0,57.0,1.000,0.000
1.447709243,CT,1,0,0,0,1,1,454,0,0,31.5,0,57.0,1.000,0.000
1.406353156,CT,1,0,0,1,0,1,801,0,0,31.5,0,57.8,1.000,0.000
1.449673494,CT,1,0,0,0,1,1,736,0,0,31.6,0,57.3,1.000,0.000
1.413214048,CT,1,0,0,0,1,1,717,0,0,31.5,0,57.5,1.000,0.000
1.626542409,CT,0,0,1,0,1,1,248,1.202999949,1.125,32.2,0,60.7,1.000,0.000
1.684278647,CT,0,0,1,0,1,1,191,1.202999949,1.125,32.3,0,60.8,1.000,0.000
1.581756115,CT,0,0,1,0,1,1,593,1.237499952,1.281000018,32.2,0,61.8,1.000,0.000
1.509747346,CT,0,0,1,0,1,1,507,1.237499952,1.281000018,31.9,0,61.5,1.000,0.000
1.501338164,CT,0,0,1,0,1,1,394,1.202999949,1.125,31.8,0,60.8,1.000,0.000
1.780568282,CT,0,0,1,0,1,1,307,1.237499952,1.281000018,34.0,0,62.0,1.000,0.000
1.345078309,CT,0,1,0,0,1,1,156,0,0.100000001,32.3,0,61.0,1.000,0.000
2.209107876,DIL,1,0,0,0,1,1,524,0,0,33.5,0,60.6,0.394,0.606
1.603154818,CT,0,0,1,0,1,1,98,1.202999949,1.125,32.0,0,60.8,1.000,0.000
1.822246552,BB,0,0,1,0,1,1,1491,0.708999991,0.708999991,32.5,0,53.5,0.778,0.222
1.822246552,BB,0,0,1,0,1,1,1640,0.708999991,0.708999991,32.5,0,53.5,0.778,0.222
1.762283643,BB,0,0,1,1,0,1,1549,0.419999987,0.400000006,32.6,0,53.9,0.864,0.136
1.762283643,BB,0,0,1,1,0,1,1457,0.419999987,0.400000006,32.6,0,53.9,0.864,0.136
1.762283643,BB,0,0,1,1,0,1,1611,0.419999987,0.400000006,32.6,0,53.9,0.864,0.136
1.768768628,BB,0,0,1,0,1,1,804,0.725000024,0.709999979,32.7,0,54.7,0.778,0.222
1.907817364,BB,0,0,1,0,1,1,1325,1.25999999,1.110000014,32.6,0,53.5,0.806,0.194
1.790452162,BB,0,0,1,0,1,1,1992,0.671000004,0.656000018,32.6,0,53.8,0.778,0.222
1.149350166,DIL,1,0,0,0,1,1,1508,0,0,13.8,0,52.3,1.000,0.000
1.155405124,DIL,1,0,0,0,1,1,816,0,0,13.5,0,55.5,1.000,0.000
1.806736151,ETN,0,0,1,0,1,1,228,0.300000012,0.200000003,43.9,0,56.6,1.000,0.000
1.794088205,ETN,0,0,1,0,1,1,255,0.239999995,0.439999998,44.0,0,57.2,1.000,0.000
1.762162209,ETN,1,0,0,0,1,1,523,0,0,43.8,0,56.0,1.000,0.000
1.776144187,ETN,1,0,0,0,1,1,327,0,0,43.6,0,55.5,1.000,0.000
1.511940956,ETN,0,0,1,0,1,1,238,0.239999995,0.439999998,41.3,0,58.0,1.000,0.000
1.513122241,ETN,1,0,0,0,1,1,629,0,0,41.5,0,56.0,0.998,0.002
1.523318132,ETN,1,0,0,0,1,1,583,0,0,41.3,0,55.5,0.998,0.002
1.50820605,ETN,1,0,0,0,1,1,417,0,0,41.6,0,56.1,0.998,0.002
1.676075776,ETN,0,0,1,0,1,1,857,0.239999995,0.439999998,42.7,0,57.0,1.000,0.000
1.684520086,ETN,0,0,1,0,1,1,522,0.300000012,0.200000003,42.7,0,56.4,1.000,0.000
1.675908407,ETN,1,0,0,0,1,1,148,0,0,42.6,0,56.1,0.990,0.010
1.66924715,ETN,1,0,0,0,1,1,390,0,0,42.6,0,55.1,0.990,0.010
1.617109458,ETN,1,0,0,0,1,1,833,0,0,42.8,0,56.4,0.990,0.010
1.806257248,BB,0,0,1,0,1,1,610,1.169999957,1.159999967,32.7,0,54.8,1.000,0.000
1.552050114,CT,1,0,0,0,1,1,3383,0,0,32.3,0,56.3,1.000,0.000
1.552050114,CT,1,0,0,0,1,1,2473,0,0,32.3,0,56.3,1.000,0.000
1.604916732,CT,1,0,0,0,1,1,30,0,0,32.7,0,56.5,1.000,0.000
1.604916732,CT,1,0,0,0,1,1,30,0,0,32.7,0,56.5,1.000,0.000
1.618295987,DV,1,0,0,0,1,1,1568,0,0,33.2,0,56.7,1.000,0.000
1.618295987,DV,1,0,0,0,1,1,1567,0,0,33.2,0,56.7,1.000,0.000
1.491794109,DV,1,0,0,0,1,1,584,0,0,33.1,0,60.6,1.000,0.000
1.500452677,DV,1,0,0,0,1,1,624,0,0,33.0,0,60.3,1.000,0.000
1.065277815,DIL,1,0,0,1,0,1,2056,0,0,13.5,0,56.0,1.000,0.000
1.418282509,JCP,1,0,0,0,1,1,4104,0,0,33.0,0,58.0,1.000,0.000
1.342603842,JCP,1,0,0,0,1,1,1620,0,0,32.3,0,58.0,1.000,0.000
1.989072164,EVL,0,0,1,0,1,1,1049,2.599999905,2.059999943,31.8,0,57.0,0.944,0.056
1.914074262,EVL,0,0,1,0,1,1,469,1.889999986,1.779999971,31.8,0,57.0,0.944,0.056
2.010720412,EVL,0,0,1,0,1,1,627,3.309999943,2.710000038,31.8,0,56.7,0.944,0.056
1.541914304,EVL,1,0,0,0,1,1,1048,0,0,31.8,0,56.8,0.850,0.150
1.554323514,EVL,1,0,0,0,1,1,1824,0,0,31.4,0,56.6,0.850,0.150
1.554323514,EVL,1,0,0,0,1,1,2099,0,0,31.4,0,56.6,0.850,0.150
1.842361132,DIL,1,0,0,0,1,1,24,0,0,37.0,0,61.3,1.000,0.000
2.018611113,DIL,1,0,0,0,1,1,6,0,0,38.0,1,61.3,1.000,0.000
1.879722277,DIL,1,0,0,0,1,1,6,0,0,35.0,1,61.3,1.000,0.000
1.559444427,DIL,1,0,0,0,1,0,6,0,0,36.0,0,61.8,0.914,0.086
1.425213019,DIL,1,0,0,0,1,1,1374,0,0,32.2,0,61.3,1.000,0.000
1.087314844,DIL,1,0,0,0,1,0,18,0,0,31.0,0,61.3,0.914,0.086
1.599753221,DV,1,0,0,0,1,1,412,0,0,33.0,0,56.3,1.000,0.000
1.702861309,DV,0,0,1,1,0,1,1303,0.230000004,0.289999992,33.1,0,56.3,1.000,0.000
1.721389929,DV,0,0,1,1,0,1,1304,0.49000001,0.409999996,33.1,0,56.0,1.000,0.000
1.721544584,DV,0,0,1,0,1,1,676,0.550000012,0.600000024,33.0,0,56.2,1.000,0.000
1.713930766,DV,0,0,1,0,1,1,411,0.180000007,0.156000003,33.1,0,56.5,1.000,0.000
1.104673068,DIL,1,0,0,0,1,1,288,0,0,13.6,0,53.9,1.000,0.000
1.9929444,CIN,1,0,0,0,1,1,5,0,0,39.4,0,64.5,1.000,0.000
2.375,CIN,1,0,0,0,1,1,5,0,0,47.0,0,65.8,1.000,0.000
2.333333333,CIN,1,0,0,1,0,1,5,0,0,45.0,0,64.8,1.000,0.000
2.077222188,CIN,1,0,0,1,0,1,6,0,0,47.0,0,65.8,0.910,0.090
2.04583327,CIN,1,0,0,0,1,1,11,0,0,47.0,0,64.5,0.910,0.090
2.477074146,CIN,1,0,0,0,1,1,15,0,0,48.0,0,62.5,1.000,0.000
2.370980422,CIN,1,0,0,0,1,1,17,0,0,46.8,0,62.0,1.000,0.000
1.593611081,CIN,1,0,0,0,1,1,11,0,0,28.0,0,62.5,1.000,0.000
1.369722207,CIN,1,0,0,0,1,1,11,0,0,27.0,0,62.0,1.000,0.000
1.378611088,CIN,0,1,0,0,1,1,4,0,0.156000003,26.0,0,60.0,1.000,0.000
1.347500006,CIN,1,0,0,0,1,1,2,0,0,25.0,0,62.5,1.000,0.000
1.297939777,CIN,1,0,0,0,1,1,1,0,0,27.2,0,62.5,1.000,0.000
1.297939777,CIN,1,0,0,0,1,1,11,0,0,27.2,0,62.5,1.000,0.000
1.183472236,CIN,1,0,0,0,1,0,28,0,0,28.0,0,62.0,0.956,0.044
1.124722242,CIN,0,1,0,0,1,0,4,0,0.156000003,26.0,0,60.0,0.956,0.044
1.655602296,DIL,1,0,0,0,1,1,315,0,0,33.3,0,53.7,1.000,0.000
1.901762327,DIL,1,0,0,0,1,1,1110,0,0,33.9,0,56.6,0.998,0.002
1.836001873,EVL,0,0,1,0,1,1,870,2.644999981,2.059999943,31.8,0,53.8,0.944,0.056
2.052244186,EVL,0,0,1,0,1,1,430,3.299999952,2.75,31.8,0,56.1,0.944,0.056
1.761348724,CT,1,0,0,0,1,1,2964,0,0,34.1,0,56.2,1.000,0.000
1.761348724,CT,1,0,0,0,1,1,1207,0,0,34.1,0,56.2,1.000,0.000
1.584591548,CT,1,0,0,0,1,1,740,0,0,32.4,0,55.9,1.000,0.000
1.584591548,CT,1,0,0,0,1,1,1206,0,0,32.4,0,55.9,1.000,0.000
1.775373936,CT,1,0,0,0,1,1,135,0,0,33.8,0,56.1,1.000,0.000
1.775373936,CT,1,0,0,0,1,1,102,0,0,33.8,0,56.1,1.000,0.000
1.455187003,CT,1,0,0,0,1,1,2775,0,0,31.7,0,56.2,1.000,0.000
1.455187003,CT,1,0,0,0,1,1,857,0,0,31.7,0,56.2,1.000,0.000
1.722638925,CT,1,0,0,0,1,1,12,0,0,32.0,0,57.0,1.000,0.000
1.820064704,DIL,0,0,1,1,0,1,1297,0.239999995,0.428000003,33.3,0,56.5,1.000,0.000
1.48839283,BB,1,0,0,0,1,1,4972,0,0,33.1,0,61.0,1.000,0.000
1.579676946,BB,1,0,0,0,1,1,466,0,0,33.4,0,60.5,0.942,0.058
1.704487006,BB,1,0,0,0,1,1,418,0,0,34.2,0,61.3,0.936,0.064
1.313339154,BB,1,0,0,0,1,0,2521,0,0,32.9,0,60.7,0.942,0.058
1.314118703,BB,1,0,0,0,1,0,2606,0,0,33.5,0,60.1,0.942,0.058
1.571817716,BB,1,0,0,1,0,1,386,0,0,33.2,0,61.0,0.942,0.058
1.311528444,BB,1,0,0,0,1,0,1545,0,0,33.9,0,61.0,0.942,0.058
1.424651623,BB,1,0,0,0,1,0,3123,0,0,34.7,0,60.2,0.916,0.084
1.582345168,BB,1,0,0,0,1,1,583,0,0,32.3,0,61.0,0.942,0.058
1.641409874,BB,1,0,0,0,1,1,850,0,0,32.5,0,59.9,0.942,0.058
1.428290049,BB,1,0,0,0,1,0,5419,0,0,34.7,0,60.9,0.916,0.084
1.331564744,BB,1,0,0,0,1,0,2834,0,0,33.9,0,61.0,0.942,0.058
1.586735884,BB,1,0,0,0,1,1,534,0,0,33.2,0,60.5,0.942,0.058
1.305822849,BB,1,0,0,0,1,0,4460,0,0,33.5,0,60.7,0.942,0.058
1.331649701,BB,1,0,0,0,1,0,3522,0,0,33.2,0,60.9,0.942,0.058
1.69271485,BB,1,0,0,0,1,1,596,0,0,34.1,0,61.0,0.936,0.064
1.562596162,BB,1,0,0,0,1,1,667,0,0,33.3,0,61.2,0.942,0.058
1.524868806,BB,1,0,0,0,1,1,235,0,0,34.2,0,61.9,0.998,0.002
1.476931572,BB,1,0,0,0,1,1,215,0,0,32.2,0,61.8,1.000,0.000
1.195486784,BB,1,0,0,0,1,0,206,0,0,33.1,0,61.8,0.998,0.002
1.321713845,BB,1,0,0,0,1,0,206,0,0,34.3,0,61.3,0.976,0.024
2.553459644,BB,0,1,0,0,1,1,199,0,0.728999972,2.9,0,53.5,1.000,0.000
2.553459644,BB,0,1,0,0,1,1,120,0,0.717999995,2.9,0,53.5,1.000,0.000
2.553459644,BB,0,1,0,0,1,1,143,0,0.708000004,2.9,0,53.5,1.000,0.000
1.669177691,BB,0,0,1,0,1,1,465,0.709999979,0.699999988,31.7,0,53.6,0.566,0.434
1.669177691,BB,0,0,1,0,1,1,493,0.709999979,0.709999979,31.7,0,53.6,0.566,0.434
2.090237617,BB,0,0,1,0,1,1,98,0.725000024,0.730000019,33.8,0,53.4,1.000,0.000
2.090237617,BB,0,0,1,0,1,1,1006,0.709999979,0.699999988,33.8,0,53.4,1.000,0.000
2.090237617,BB,0,0,1,0,1,1,1104,0.709999979,0.709999979,33.8,0,53.4,1.000,0.000
2.101576805,BB,0,1,0,0,1,1,98,0,0.72299999,33.7,0,53.2,1.000,0.000
2.101576805,BB,0,1,0,0,1,1,80,0,0.72299999,33.7,0,53.2,1.000,0.000
2.101576805,BB,0,1,0,0,1,1,119,0,0.72299999,33.7,0,53.2,1.000,0.000
1.808652401,BB,0,0,1,0,1,1,1657,0.709999979,0.709999979,32.5,0,54.0,0.778,0.222
1.651850382,BB,1,0,0,0,1,1,1501,0,0,32.6,0,53.4,0.948,0.052
1.651850382,BB,1,0,0,0,1,1,1566,0,0,32.6,0,53.4,0.948,0.052
1.825027784,BB,0,0,1,1,0,1,1480,0.419999987,0.400000006,32.6,0,53.2,0.864,0.136
1.825027784,BB,0,0,1,1,0,1,1605,0.419999987,0.400000006,32.6,0,53.2,0.864,0.136
1.851711114,BB,0,0,1,0,1,1,1421,0.709999979,0.699999988,32.6,0,53.9,0.778,0.222
1.769429207,BB,0,0,1,1,0,1,699,0.425000012,0.412499994,32.6,0,54.7,0.864,0.136
1.769429207,BB,0,0,1,1,0,1,1436,0.4375,0.419999987,32.6,0,54.7,0.864,0.136
1.90437746,BB,0,0,1,1,0,1,680,3.75,3.779999971,32.6,0,59.3,0.802,0.198
1.90437746,BB,0,0,1,1,0,1,696,3.779999971,3.819999933,32.6,0,59.3,0.802,0.198
1.90437746,BB,0,0,1,1,0,1,573,3.779999971,3.809999943,32.6,0,59.3,0.802,0.198
1.853693803,BB,0,0,1,0,1,1,423,2.25,2.217999935,32.6,0,59.5,1.000,0.000
1.853693803,BB,0,0,1,0,1,1,787,2.233999968,2.220000029,32.6,0,59.5,1.000,0.000
1.853693803,BB,0,0,1,0,1,1,814,1.235000014,2.217999935,32.6,0,59.5,1.000,0.000
1.573661645,BB,1,0,0,1,0,1,797,0,0,32.7,0,57.0,1.000,0.000
1.580585321,BB,1,0,0,0,1,1,814,0,0,32.7,0,56.4,1.000,0.000
1.142968814,BB,1,0,0,0,1,0,221,0,0,30.0,0,62.2,0.942,0.058
1.50234731,BB,1,0,0,0,1,1,642,0,0,32.7,0,59.7,1.000,0.000
1.502762953,BB,1,0,0,0,1,1,935,0,0,32.6,0,60.0,1.000,0.000
1.661210855,BB,0,0,1,1,0,1,649,7.800000191,0.666999996,32.7,0,60.0,1.000,0.000
1.683316072,BB,0,0,1,1,0,1,2129,0.660000026,0.660000026,32.7,0,60.2,1.000,0.000
1.80984513,BB,0,0,1,0,1,1,321,2.430000067,2.25999999,33.6,0,60.9,1.000,0.000
1.635972182,BB,1,0,0,0,1,1,12,0,0,33.5,1,61.0,1.000,0.000
1.632500013,BB,1,0,0,0,1,1,12,0,0,34.5,0,61.3,1.000,0.000
1.792083263,BB,1,0,0,0,1,1,36,0,0,36.5,0,61.3,1.000,0.000
1.85388883,BB,1,0,0,0,1,1,6,0,0,37.0,0,62.0,1.000,0.000
1.927759329,BB,1,0,0,0,1,1,45,0,0,37.5,0,61.3,1.000,0.000
1.446889718,BB,1,0,0,0,1,1,58,0,0,32.8,0,61.1,1.000,0.000
1.446889718,BB,1,0,0,0,1,1,69,0,0,32.8,0,61.1,1.000,0.000
1.554089705,BB,1,0,0,0,1,1,39,0,0,33.4,0,61.3,1.000,0.000
1.554089705,BB,1,0,0,0,1,1,18,0,0,33.4,0,61.3,1.000,0.000
1.554089705,BB,1,0,0,0,1,1,44,0,0,33.4,0,61.3,1.000,0.000
1.502291679,BB,1,0,0,0,1,1,24,0,0,32.5,0,61.0,1.000,0.000
1.480407397,BB,1,0,0,0,1,1,60,0,0,32.2,0,61.0,1.000,0.000
1.552739938,BB,1,0,0,0,1,1,44,0,0,32.4,0,60.9,1.000,0.000
1.786047618,BB,0,1,0,0,1,1,35,0,0.125,34.9,1,61.5,0.922,0.078
1.748138269,BB,1,0,0,0,1,1,39,0,0,34.6,0,60.8,1.000,0.000
1.748138269,BB,1,0,0,0,1,1,8,0,0,34.6,0,60.8,1.000,0.000
1.657308578,BB,1,0,0,0,1,1,90,0,0,34.1,1,61.0,1.000,0.000
1.70416673,BB,1,0,0,0,1,1,18,0,0,35.0,0,61.5,1.000,0.000
1.546805541,BB,1,0,0,0,1,1,12,0,0,33.0,0,61.3,1.000,0.000
1.813263893,BB,0,1,0,0,1,1,24,0,0.125,37.0,0,61.5,1.000,0.000
1.77111117,BB,1,0,0,0,1,1,30,0,0,36.2,0,61.3,1.000,0.000
1.710659663,BB,1,0,0,0,1,1,24,0,0,34.9,0,61.3,1.000,0.000
1.710659663,BB,1,0,0,0,1,1,64,0,0,34.9,0,61.3,1.000,0.000
1.79856952,BB,1,0,0,0,1,1,6,0,0,36.5,0,61.3,1.000,0.000
1.79856952,BB,1,0,0,0,1,1,54,0,0,36.5,0,61.3,1.000,0.000
1.776359081,BB,1,0,0,0,1,1,56,0,0,34.9,1,61.0,1.000,0.000
1.650833289,BB,1,0,0,0,1,1,24,0,0,34.0,0,61.0,1.000,0.000
1.598888874,BB,1,0,0,0,1,1,6,0,0,33.0,0,61.5,1.000,0.000
1.598888874,BB,1,0,0,0,1,1,12,0,0,33.0,0,61.5,1.000,0.000
1.768562158,BB,1,0,0,0,1,1,51,0,0,34.2,0,60.8,1.000,0.000
1.486944516,BB,0,1,0,0,1,1,12,0,0.125,32.0,0,61.0,1.000,0.000
1.521944523,BB,1,0,0,0,1,1,6,0,0,30.0,1,60.8,1.000,0.000
1.532355626,BB,0,1,0,0,1,1,50,0,0.400000006,33.4,0,61.3,1.000,0.000
1.68416659,BB,1,0,0,0,1,1,12,0,0,34.5,1,61.0,1.000,0.000
1.595416705,BB,0,1,0,0,1,1,12,0,0.125,34.0,0,61.5,1.000,0.000
1.517961502,BB,1,0,0,0,1,1,77,0,0,33.3,1,61.3,1.000,0.000
1.517961502,BB,1,0,0,0,1,1,44,0,0,33.3,1,61.3,1.000,0.000
1.713024616,BB,1,0,0,0,1,1,62,0,0,35.2,0,61.3,1.000,0.000
1.713024616,BB,1,0,0,0,1,1,37,0,0,35.2,0,61.3,1.000,0.000
1.811203639,BB,1,0,0,0,1,1,18,0,0,36.0,0,61.3,1.000,0.000
1.692897956,BB,1,0,0,0,1,1,37,0,0,34.5,0,61.3,1.000,0.000
1.275547584,BB,1,0,0,0,1,0,35,0,0,32.3,0,61.0,0.874,0.126
1.880090078,BB,1,0,0,0,1,1,37,0,0,35.2,1,61.3,1.000,0.000
1.45194451,BB,1,0,0,0,1,1,12,0,0,33.5,0,60.8,1.000,0.000
1.698722204,BB,1,0,0,0,1,1,50,0,0,34.8,1,61.0,1.000,0.000
1.668981552,BB,1,0,0,0,1,1,18,0,0,35.0,0,61.3,1.000,0.000
1.663143317,BB,1,0,0,0,1,1,27,0,0,33.9,0,61.1,1.000,0.000
1.663143317,BB,1,0,0,0,1,1,24,0,0,33.9,0,61.1,1.000,0.000
1.663143317,BB,1,0,0,0,1,1,6,0,0,33.9,0,61.1,1.000,0.000
1.951666673,BB,1,0,0,0,1,1,6,0,0,37.0,0,61.3,1.000,0.000
1.431482633,BB,1,0,0,0,1,1,24,0,0,32.6,0,61.3,1.000,0.000
1.431482633,BB,1,0,0,0,1,1,31,0,0,32.6,0,61.3,1.000,0.000
1.431482633,BB,1,0,0,0,1,1,25,0,0,32.6,0,61.3,1.000,0.000
1.66861105,BB,1,0,0,0,1,0,6,0,0,38.0,0,61.0,0.904,0.096
1.812843641,BB,1,0,0,0,1,1,22,0,0,35.6,1,61.4,1.000,0.000
1.812843641,BB,1,0,0,0,1,1,18,0,0,35.6,1,61.4,1.000,0.000
1.812843641,BB,1,0,0,0,1,1,36,0,0,35.6,1,61.4,1.000,0.000
1.422087669,BB,1,0,0,0,1,1,128,0,0,32.7,0,61.0,1.000,0.000
1.799722195,BB,0,1,0,0,1,1,6,0,0.125,34.0,0,61.5,1.000,0.000
1.51236105,BB,1,0,0,0,1,1,12,0,0,32.0,1,60.8,1.000,0.000
1.712641716,BB,1,0,0,0,1,1,6,0,0,35.5,0,61.0,1.000,0.000
1.712641716,BB,1,0,0,0,1,1,239,0,0,35.5,0,61.0,1.000,0.000
1.709732215,BB,1,0,0,0,1,1,77,0,0,35.7,0,61.2,1.000,0.000
1.709732215,BB,1,0,0,0,1,1,63,0,0,35.7,0,61.2,1.000,0.000
1.793904781,BB,1,0,0,0,1,1,35,0,0,36.7,0,60.5,1.000,0.000
1.742043018,BB,1,0,0,0,1,1,31,0,0,33.8,0,56.7,1.000,0.000
1.599861145,BB,1,0,0,0,1,1,12,0,0,32.0,1,61.0,1.000,0.000
1.668333371,BB,1,0,0,0,1,1,18,0,0,33.5,1,61.0,1.000,0.000
1.668333371,BB,1,0,0,0,1,1,6,0,0,33.5,1,61.0,1.000,0.000
1.786680381,BB,1,0,0,0,1,1,121,0,0,35.5,1,61.0,1.000,0.000
1.851777077,BB,1,0,0,0,1,1,151,0,0,34.4,1,56.8,0.998,0.002
1.666576068,BB,1,0,0,0,1,1,92,0,0,34.8,0,61.0,1.000,0.000
1.477222284,BB,1,0,0,0,1,1,12,0,0,31.5,0,60.8,1.000,0.000
1.524722258,BB,1,0,0,0,1,0,18,0,0,37.0,0,60.5,0.916,0.084
1.885353088,BB,1,0,0,0,1,1,96,0,0,35.0,1,56.7,1.000,0.000
1.82468462,BB,1,0,0,0,1,1,37,0,0,35.7,1,61.0,1.000,0.000
1.859722296,BB,1,0,0,0,1,1,6,0,0,36.0,1,60.8,1.000,0.000
1.473228296,BB,1,0,0,0,1,1,119,0,0,34.6,1,61.8,1.000,0.000
1.400935968,BB,1,0,0,0,1,1,46,0,0,32.4,0,61.0,1.000,0.000
1.340555509,BB,1,0,0,0,1,1,12,0,0,31.0,0,61.0,1.000,0.000
1.660000006,BB,1,0,0,0,1,1,6,0,0,33.0,1,61.0,1.000,0.000
1.443458716,BB,1,0,0,0,1,1,31,0,0,33.4,0,61.0,1.000,0.000
1.269843022,BB,1,0,0,0,1,1,69,0,0,32.7,0,61.8,1.000,0.000
1.658118248,BB,1,0,0,0,1,1,31,0,0,34.6,0,61.0,1.000,0.000
1.67796882,BB,1,0,0,0,1,1,96,0,0,35.1,0,61.0,1.000,0.000
1.253055573,BB,1,0,0,0,1,0,6,0,0,31.0,0,60.3,0.914,0.086
1.713926474,BB,1,0,0,0,1,1,37,0,0,33.5,1,61.0,1.000,0.000
1.839128176,BB,1,0,0,0,1,1,94,0,0,35.8,0,56.7,1.000,0.000
1.903240681,BB,1,0,0,0,1,1,102,0,0,35.2,1,56.8,1.000,0.000
1.504110018,BB,0,0,1,0,1,1,2646,0.100000001,0.100000001,32.7,0,59.6,1.000,0.000
1.555192788,BB,0,1,0,0,1,1,2009,0,0.3125,32.6,0,59.9,1.000,0.000
1.637448311,BB,0,0,1,1,0,1,2187,0.644999981,0.644999981,32.7,0,60.2,1.000,0.000
1.484163284,BB,1,0,0,0,1,1,405,0,0,31.9,0,55.8,1.000,0.000
1.643663088,BB,1,0,0,0,1,1,3146,0,0,34.1,0,60.9,1.000,0.000
1.672166665,BB,1,0,0,0,1,1,60,0,0,34.2,0,61.3,1.000,0.000
1.771538099,BB,0,1,0,0,1,1,1616,0,0.800000012,34.1,0,60.7,0.972,0.028
1.461517175,BB,1,0,0,0,1,1,6411,0,0,32.3,0,60.5,1.000,0.000
1.850939433,BB,0,1,0,0,1,1,762,0,0.800000012,34.5,0,60.9,1.000,0.000
1.751203696,BB,0,1,0,0,1,1,18,0,0.800000012,33.7,0,61.0,1.000,0.000
1.552465439,BB,0,1,0,0,1,1,514,0,0.800000012,31.8,0,59.7,1.000,0.000
1.479605675,BB,0,1,0,0,1,1,1730,0,0.800000012,31.8,0,59.9,1.000,0.000
1.639160474,BB,0,1,0,0,1,1,665,0,0.800000012,32.1,0,60.7,1.000,0.000
1.570861499,BB,0,1,0,0,1,1,2452,0,0.800000012,32.4,0,60.4,1.000,0.000
1.893961589,BB,1,0,0,0,1,1,260,0,0,38.8,0,61.0,1.000,0.000
1.871331215,BB,1,0,0,0,1,1,231,0,0,37.6,0,61.3,1.000,0.000
1.895901203,BB,1,0,0,0,1,1,221,0,0,38.7,0,61.2,1.000,0.000
1.869165421,BB,1,0,0,0,1,1,233,0,0,37.6,0,61.3,1.000,0.000
1.679878394,BB,1,0,0,0,1,1,560,0,0,34.1,0,61.0,1.000,0.000
1.683731556,BB,1,0,0,0,1,1,662,0,0,34.0,0,61.0,1.000,0.000
1.575682799,BB,1,0,0,0,1,1,812,0,0,33.2,0,61.0,1.000,0.000
1.574094296,BB,1,0,0,0,1,1,422,0,0,33.3,0,61.0,1.000,0.000
1.572139422,BB,1,0,0,0,1,1,171,0,0,33.3,0,61.0,1.000,0.000
1.43204848,BB,1,0,0,0,1,1,259,0,0,32.7,0,61.3,1.000,0.000
1.333120108,BB,0,1,0,0,1,1,3057,0,0.125,32.2,0,60.9,1.000,0.000
1.420753002,BB,1,0,0,0,1,1,159,0,0,32.4,0,61.3,1.000,0.000
1.421917439,BB,1,0,0,0,1,1,134,0,0,32.4,0,61.3,1.000,0.000
2.416417599,BB,1,0,0,0,1,1,29,0,0,49.1,0,63.5,1.000,0.000
1.678942204,BB,0,0,1,0,1,1,1728,0.256000012,0.209999993,34.0,0,61.3,1.000,0.000
1.686215719,BB,0,0,1,0,1,1,2550,0.256000012,0.209999993,34.0,0,61.1,1.000,0.000
1.383619944,BB,0,0,1,0,1,1,600,0.256000012,0.209999993,31.6,0,61.8,1.000,0.000
1.495239735,BB,0,0,1,0,1,1,1851,0.256000012,0.209999993,32.3,0,60.8,1.000,0.000
1.498862108,BB,0,0,1,0,1,1,2482,0.256000012,0.209999993,32.3,0,60.6,1.000,0.000
1.643333276,BB,1,0,0,0,1,1,13,0,0,30.0,0,60.0,1.000,0.000
1.664722284,BB,1,0,0,0,1,1,1,0,0,35.0,0,60.0,1.000,0.000
1.288888852,BB,1,0,0,0,1,0,1,0,0,29.0,0,62.5,0.956,0.044
1.627822399,BB,1,0,0,0,1,1,4189,0,0,34.0,0,61.2,1.000,0.000
1.470155557,BB,1,0,0,0,1,1,4650,0,0,32.3,0,60.3,1.000,0.000
1.350705624,BB,1,0,0,0,1,1,1398,0,0,31.7,0,61.0,1.000,0.000
1.901085854,BB,1,0,0,0,1,1,11,0,0,38.5,0,65.5,1.000,0.000
1.454999924,BB,1,0,0,0,1,1,13,0,0,29.0,0,65.5,1.000,0.000
2.297326406,BB,1,0,0,0,0,1,16,0,0,46.4,0,64.3,1.000,0.000
2.032910029,BB,1,0,0,1,0,1,21,0,0,47.0,0,64.3,0.910,0.090
1.984814803,BB,1,0,0,0,1,1,33,0,0,41.0,0,65.5,0.910,0.090
